city,name,price,rating,address,services,url
Bilbao,Abba Euskalduna Hotel,195,"8,8","Camino de la Ventosa 34, Bilbao, Vizcaya, 48013","Desayuno bufé disponible | Aparcamiento sin asistencia disponible | Alquiler de coches en las instalaciones | Se admiten perros | Wifi gratis | Terraza en la azotea | 82 habitaciones | Hora de inicio de la entrada: 15:00; hora de fin: cualquier hora del día | Registro de entrada sin contacto personal disponible | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | Se admiten mascotas (solo perros, 1 en total de hasta 20 kg cada uno)* | Se aceptan animales de servicio | Solo en determinadas habitaciones, con restricciones* | Las mascotas deben estar supervisadas | Se ofrecen servicios como boles de comida y agua | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Aparcamiento sin asistencia en las instalaciones (19 EUR por día) | Aparcamiento para coches accesible en silla de ruedas en las instalaciones | Punto de recarga de coches eléctricos en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento en las instalaciones (19 EUR por día) | Aparcamiento sin asistencia limitado en las instalaciones | Aparcamiento accesible en silla de ruedas disponible | Desayuno tipo bufé con un coste adicional | Entre semana se sirve de 07:00 a 10:30, y los fines de semana de 08:00 a 11:00 | 17 EUR para adultos y 8.50 EUR para menores | Solo se admiten perros | Una mascota en total (hasta 20 kilogramos por mascota) | Tarifa: 30 EUR por mascota por día | No se aplican cargos por animales de servicio | Se aceptan mascotas solo en determinadas habitaciones y deben estar siempre vigiladas; se aplican restricciones más | Boles de comida y agua | Servicios de lavandería | Caja fuerte en recepción | Consigna de equipaje | Periódicos gratis en el vestíbulo | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Atención multilingüe | Servicio de celebración de bodas | Servicio de limpieza (diario) | Servicio de tintorería/lavandería | Servicios de conserjería | 5 salas de reuniones | Centro de negocios | Espacio para conferencias | En el paseo del río | Jardín japonés | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Acceso en silla de ruedas | Aparcamiento accesible en silla de ruedas | Ascensor | Barra de apoyo cerca del inodoro | Parqué en la habitación | Recepción accesible en silla de ruedas | Restaurante accesible en silla de ruedas | Salón accesible en silla de ruedas | Señalización en braille o en relieve | Vía hasta el ascensor accesible en silla de ruedas | Al menos un 80 % de la iluminación procede de LED | Al menos un 80 % de los alimentos es de producción local | Al menos un 80 % de los alimentos es orgánico | Alojamiento libre de humo | Compra de compensaciones por al menos un 10 % de la huella de carbono anual | Opciones de alimentación veganas | Opciones de alimentación vegetarianas | Política integral contra el desperdicio de alimentos | Política integral de reciclaje | Salón de banquetes | Se informa a los huéspedes sobre la cultura y los ecosistemas locales | Se utilizan productos de limpieza ecológicos | Trato compasivo de los animales en cautividad | Ventanas con doble acristalamiento | Visitas guiadas y actividades de empresas locales",https://es.hoteles.com/ho192697/abba-euskalduna-hotel-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Hotel Bilbi,106,"7,8","Calle Miribilla, 8, Bilbao, Vizcaya, 48003","Aparcamiento sin asistencia disponible | Recogida en la estación de tren incluida | Se admiten perros | Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | 52 habitaciones | Cuenta con 8 pisos | Hora de inicio de la entrada: 15:00; hora de fin: cualquier hora del día | Se puede efectuar el registro de salida hasta las 12:00 | La salida tardía está sujeta a disponibilidad | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | Se ofrece alojamiento gratuito a los menores de hasta 12 años, siempre que ocupen la misma habitación que sus padres o tutores, utilizando las camas existentes. | Se admiten mascotas (solo perros, 2 en total de hasta 10 kg cada uno)* | Se aceptan animales de servicio | Con restricciones* | Se ofrecen servicios como boles de comida y agua | Conexión a Internet wifi y por cable gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | El aparcamiento de las instalaciones está disponible exclusivamente previa solicitud | Aparcamiento sin asistencia vigilado y cubierto en las instalaciones (15 EUR por día) | Aparcamiento limitado en las instalaciones | Hay restricciones de altura en el aparcamiento de las instalaciones | Aparcamiento gratuito cercano fuera de las instalaciones | Servicio de transporte desde la estación de tren gratis en un horario preestablecido | Servicio de transporte desde o hasta la estación de autobuses* | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi e Internet por cable gratis en algunas zonas comunes | Aparcamiento en las instalaciones con restricciones de altura | Aparcamiento gratis fuera de las instalaciones a 0 kilómetros de distancia | Aparcamiento en las instalaciones disponible previa solicitud | Aparcamiento cubierto y con vigilancia en las instalaciones (15 EUR por día) | Aparcamiento sin asistencia limitado en las instalaciones | Servicio de recogida la estación de tren en horario ininterrumpido gratis | Servicio de transporte a la estación de tren en horarios establecidos | Traslado a la estación de autobuses (de pago) | Solo se admiten perros | 2 mascotas en total (hasta 10 kilogramos por mascota) | Tarifa: 15 EUR por mascota por estancia | No se aplican cargos por animales de servicio | Se aceptan mascotas con ciertas restricciones; llama al alojamiento para obtener más información | Boles de comida y agua | Habitaciones insonorizadas | Caja fuerte en recepción | Consigna de equipaje | Máquina expendedora | Periódicos gratis en el vestíbulo | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Sala de reuniones | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Ascensor | Servicio de transporte desde o hasta la estación de autobuses accesible | Servicio de transporte desde o hasta la estación de trenes accesible | 1 edificio | 8 pisos | Alojamiento libre de humo",https://es.hoteles.com/ho301086/hotel-bilbi-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Limehome Bilbao Tristan de Leguizamon,165,"8,6","Tristán de Leguizamón Kalea 4, Bilbao, Bizkaia, 48007","Cocina | Wifi gratis | Frigorífico | Microondas | No se permite fumar | 8 apartamentos | Hora de inicio de la entrada: 15:00; hora de fin: cualquier hora del día | Registro de entrada sin contacto personal disponible | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | Este alojamiento no dispone de recepción. | Los huéspedes recibirán un correo electrónico 24 horas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones (velocidad: 25 Mbps o más) | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Disponible en el apartamento: wifi gratis | Disponible en algunas zonas comunes: wifi gratis | No se aceptan mascotas | Hervidor eléctrico | Horno | Lavavajillas | Máquina de café expreso | Placa de cocina | Tostadora | Vajilla y utensilios de cocina | 1 baño privado | Champú | Ducha | Jabón | Papel higiénico | Productos de higiene personal gratis | Se proporcionan toallas | Secador de pelo | Televisión de pantalla plana de 43 pulgadas con canales por cable | Espacio para trabajar con ordenador portátil | Calefacción | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso en silla de ruedas (puede tener limitaciones) | Ascensor (puerta con 120 cm de ancho) | Alojamiento libre de humo | Cortinas oscuras | Plancha o tabla de planchar | Servicio de limpieza semanal | 8 unidades | Artículos de higiene personal ecológicos | Baños con uso eficiente del agua | Dispensadores de gran tamaño de artículos de higiene personal | Energía 100 % renovable | Habitaciones con distinta decoración | Habitaciones con distinto mobiliario | Reciclaje | Sin agitadores de café de plástico | Sin botellas de agua de plástico | Sin botellas de refresco de plástico | Sin pajitas de plástico | Sistema de insonorización | Sistema de reciclaje de aguas grises | Tazas reutilizables | Trato compasivo de los animales en cautividad | Utensilios de cocina reutilizables | Detector de monóxido de carbono (el propietario ha indicado que hay un detector de monóxido de carbono en el alojamiento) | Detector de humo (el propietario ha indicado que hay un detector de humo en el alojamiento) | Extintor",https://es.hoteles.com/ho3600844064/limehome-bilbao-tristan-de-leguizamon/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,BYPILLOW San Mamés,187,"8,6","Luis Briñas No. 15, Bilbao, 48013","Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Instalaciones de negocios | Bañera | 30 habitaciones | Cuenta con 7 pisos | Hora de inicio de la entrada: 14:00; hora de fin: 22:00 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | La recepción abre todos los días de 14:00 a 06:00. | Los huéspedes deben ponerse en contacto con el alojamiento con antelación para recibir las instrucciones de entrada. El servicio de recepción está disponible en horario limitado. | Ponte en contacto con el alojamiento con antelación a través de los datos que figuran en la confirmación de reserva para organizar el registro de entrada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Todos los huéspedes, incluidos los niños, deben presentar un documento de identidad válido emitido por el gobierno al realizar la entrada. | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Se aceptan animales de servicio | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Zonas para fumadores | No se permiten despedidas de soltero/a | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Solo se aceptan animales de servicio, no mascotas | Habitaciones insonorizadas | Caja fuerte en recepción | Consigna de equipaje | Recepción abierta con horario limitado | Taquillas | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Servicios de conserjería | Sala de ordenadores | Ascensor | 7 pisos | Espacios para fumadores | Casino",https://es.hoteles.com/ho535231/san-mames-by-pillow-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Casual Arriaga Bilbao,170,"8,6","Calle Bidebarrieta Kalea 3,, Bilbao, Bilbao, 48005","Wifi gratis | Limpieza de habitaciones diaria | Punto de carga para vehículos eléctricos | No se permite fumar | 9 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: cualquier hora del día | Entrada exprés | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Este alojamiento no dispone de recepción. | Los huéspedes pueden acceder a su alojamiento través de una entrada privada. | Se ofrece asistencia a los huéspedes a través de un sistema de recepción virtual. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Punto de recarga de coches eléctricos en las instalaciones | Aparcamiento cercano fuera de las instalaciones (18 EUR por día, se ofrecen descuentos) | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento fuera de las instalaciones (18 EUR por día); descuentos disponibles | No se aceptan mascotas | Consigna de equipaje | Guías | Recepción virtual | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Ascensor | Vía hasta el ascensor accesible en silla de ruedas | Alojamiento libre de humo",https://es.hoteles.com/ho2432575264/casual-bilbao-arriaga-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Silken Sirimiri,168,"8,8","Plaza de la Encarnación, 3, Bilbao, 48006","Desayuno continental disponible | Aparcamiento disponible | Wifi gratis | Cunas o camas infantiles gratis | Bar y lounge | Aire acondicionado | 56 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: 00:00 | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | El personal de recepción estará esperando a los huéspedes a su llegada al alojamiento. | Este alojamiento no permite realizar el registro de entrada fuera del horario establecido. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Aparcamiento limitado en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Desayuno continental con un coste adicional | Se sirve todos los días, de 07:30 a 10:30 | 12 EUR para adultos y 12 EUR para menores | No se aceptan mascotas | Biblioteca | Cuna en la habitación | Habitaciones insonorizadas | Caja fuerte en recepción | Consigna de equipaje | Máquina expendedora | Recepción abierta las 24 horas | Asistencia turística y para entradas y billetes | Atención multilingüe | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Ascensor | Parqué en la habitación | Alojamiento libre de humo | Sala para eventos",https://es.hoteles.com/ho285273/hotel-sirimiri-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Pensión Lo Bilbao,N/A,"9,0","Cuevas Ekain, 3, Bilbao, Vizcaya, 48005","Aparcamiento en garaje disponible | Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | No se permite fumar | 6 habitaciones | Hora de inicio de la entrada: 15:00; hora de fin: 00:00 | La entrada tardía está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Registro de salida sin contacto personal disponible | Este alojamiento no dispone de recepción. | Los huéspedes deben ponerse en contacto con el alojamiento para obtener la información necesaria para realizar la entrada. | Ponte en contacto con el alojamiento a través de los datos que figuran en la confirmación de reserva al menos 24 horas antes de la llegada para organizar el registro de entrada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Garaje en las instalaciones | Aparcamiento gratuito fuera de las instalaciones a 100 m | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento gratis fuera de las instalaciones a 100 metros de distancia | Las opciones de aparcamiento de las instalaciones incluyen garaje | No se aceptan mascotas | Caja fuerte en recepción | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Acceso a la entrada bien iluminado | Alarmas visuales en los pasillos | Ascensor | Barandillas en las escaleras | Entrada sin escaleras | Alojamiento libre de humo",https://es.hoteles.com/ho1100737696/pension-luxury-lo-bilbao-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Bilbao ROOMS & KITCHEN Altube,78,"9,2","Calle Altube 1, Local Izquierdo, Bilbao, Vizcaya, 48002","Wifi gratis | Aire acondicionado | Microondas | No se permite fumar | 6 habitaciones | Hora de inicio de la entrada: 15:00; hora de fin: 22:00 | Edad mínima para efectuar el registro de entrada: 15 | Se puede efectuar el registro de salida hasta las 12:00 | Este alojamiento no dispone de recepción. | Los huéspedes deben ponerse en contacto con el alojamiento con antelación para recibir las instrucciones de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | Este alojamiento no permite realizar el registro de entrada fuera del horario establecido. | Ponte en contacto con el alojamiento a través de los datos que figuran en la confirmación de reserva al menos 24 horas antes de la llegada para organizar el registro de entrada. | Se ofrece asistencia a los huéspedes a través de un sistema de recepción virtual. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 15 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones (velocidad: 25 Mbps o más) | No hay aparcamiento en las instalaciones | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Velocidad de conexión wifi en la habitación: 25 Mbps o más | Wifi gratis disponible en algunas zonas comunes | No se aceptan mascotas | Lavadora/secadora todo en uno | Microondas en la habitación | Consigna de equipaje | Microondas compartido | Recepción virtual | Taquillas | Servicio de limpieza a petición | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Accesible en silla de ruedas (puede tener limitaciones) | Acceso a la entrada bien iluminado | Ascensor (puerta con 90 cm de ancho) | Barandillas en las escaleras (a 90 cm de altura) | Rampa en la entrada principal | Vía hasta el ascensor accesible en silla de ruedas | Alojamiento libre de humo",https://es.hoteles.com/ho3890177184/bilbao-rooms-kitchen-altube/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Apartamentos Líbere Bilbao La Vieja,108,"7,6","Vitoria-Gasteiz Kalea 7, Bilbao, Bilbao, 48003","Se admiten perros | Cocina | Lavadora | Aire acondicionado | Wifi gratis | Frigorífico | 9 apartamentos | Hora de inicio de la entrada: 15:00; hora de fin: cualquier hora del día | Registro de entrada sin contacto personal disponible | Entrada/salida exprés disponible | La entrada temprana está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | La salida tardía está sujeta a disponibilidad | Este alojamiento proporciona servicios de transporte desde el aeropuerto (puede aplicarse una tarifa). Los huéspedes deberán ponerse en contacto con el alojamiento a través de los datos que figuran en la confirmación de la reserva para proporcionar la información de su llegada. | Este alojamiento no dispone de recepción. | Los huéspedes recibirán un correo electrónico 48 horas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Se admiten mascotas (solo perros)* | Se aceptan animales de servicio | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | No hay aparcamiento en las instalaciones | Traslado desde/hasta el aeropuerto previa petición (disponible 24 horas)* | Alojamiento para no fumadores | Disponible en el apartamento: wifi gratis | Disponible en algunas zonas comunes: wifi gratis | Transporte al aeropuerto de ida y vuelta en horario ininterrumpido (de pago) | Los huéspedes deberán ponerse en contacto con el alojamiento antes de su llegada para obtener detalles. | Solo se admiten perros | Tarifa: 22 EUR por mascota por noche | No se aplican cargos por animales de servicio | Hervidor eléctrico | Lavavajillas | Máquina de café expreso | Microondas | Placa de cocina | Plancha | Tostadora | Vajilla y utensilios de cocina | Se proporcionan sábanas | 1 baño privado | Bañera o ducha | Champú | Ducha | Jabón | Papel higiénico | Se proporcionan toallas | Secador de pelo | Smart TV | Calefacción | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso en silla de ruedas (puede tener limitaciones) | Ascensor | Ruta con acceso en silla de ruedas al ascensor | Alojamiento libre de humo | Atención multilingüe | Caja fuerte | Cortinas oscuras | Plancha o tabla de planchar | 9 unidades | Sistema de insonorización | No se ha indicado si hay detector de monóxido de carbono (el propietario no ha indicado si hay un detector de monóxido de carbono en el alojamiento; te recomendamos traer un detector portátil) | No se ha indicado si hay detector de humo (el propietario no ha indicado si hay un detector de humo en el alojamiento)",https://es.hoteles.com/ho2153078816/apartamentos-libere-bilbao-la-vieja-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Pensión Basque Boutique,143,"8,8","Calle De La Torre, 2 1, Bilbao, Vizcaya, 48005","Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Punto de carga para vehículos eléctricos | No se permite fumar | 8 habitaciones | Hora de inicio de la entrada: 12:00; hora de fin: 20:00 | Entrada/salida exprés disponible | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 11:00 | Registro de salida sin contacto personal disponible | Este alojamiento no dispone de recepción. | Los huéspedes deben ponerse en contacto con el alojamiento con antelación para recibir las instrucciones de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | Ponte en contacto con el alojamiento a través de los datos que figuran en la confirmación de reserva al menos 48 horas antes de la llegada para organizar el registro de entrada. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Punto de recarga de coches eléctricos en las instalaciones | Hay restricciones de altura en el aparcamiento de las instalaciones | Aparcamiento cercano fuera de las instalaciones disponible las 24 horas (21.60 EUR por día, se ofrecen descuentos) | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento en las instalaciones con restricciones de altura | Aparcamiento 24 horas fuera de las instalaciones (21,60 EUR por día); descuentos disponibles | No se aceptan mascotas | Habitaciones insonorizadas | Asistencia turística y para entradas y billetes | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso a la entrada bien iluminado | Sin ascensor | 1 edificio | Alojamiento libre de humo",https://es.hoteles.com/ho436385/basque-boutique-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,CASUAL FUENTES,165,"9,4","Kapelagile Kalea 2, Bilbao, Bizkaia, 48005","Wifi gratis | Aire acondicionado | Limpieza de habitaciones diaria | Punto de carga para vehículos eléctricos | No se permite fumar | 12 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: cualquier hora del día | Entrada/salida exprés disponible | La entrada temprana está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | Este alojamiento no dispone de recepción. | Los huéspedes recibirán un correo electrónico 48 horas antes de la llegada con las instrucciones necesarias para el registro de entrada y un código de acceso. Podrán acceder al alojamiento por una entrada privada. | Se ofrece asistencia a los huéspedes a través de un sistema de recepción virtual. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones | Punto de recarga de coches eléctricos en las instalaciones | Aparcamiento fuera de las instalaciones a 250 m disponible las 24 horas (21 EUR por día, es necesario reservar, se ofrecen descuentos) | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Wifi gratis disponible en algunas zonas comunes | Aparcamiento fuera de las instalaciones 24 horas (21 EUR por día); se necesita reserva (descuentos disponibles) | No se aceptan mascotas | Carrito para bebés | Habitaciones insonorizadas | Consigna de equipaje | Guías | Recepción virtual | Servicio de limpieza (diario) | Parqué en la habitación | Sin ascensor | Alojamiento libre de humo",https://es.hoteles.com/ho3330638144/casual-fuentes-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
Bilbao,Casual Blue,145,"8,4","Calle Banco de España N3-1, Bilbao, 48005","Wifi gratis | Limpieza de habitaciones diaria | Frigorífico compartido | No se permite fumar | 9 habitaciones | Hora de inicio de la entrada: 14:00; hora de fin: cualquier hora del día | Salida exprés | La entrada temprana está sujeta a disponibilidad | Edad mínima para efectuar el registro de entrada: 18 | Se puede efectuar el registro de salida hasta las 12:00 | La salida tardía está sujeta a disponibilidad | Este alojamiento no dispone de recepción. | Los huéspedes pueden acceder a su alojamiento través de una entrada privada. | Se ofrece asistencia a los huéspedes a través de un sistema de recepción virtual. | La información proporcionada por el alojamiento puede traducirse con herramientas de traducción automática | Es obligatorio presentar una tarjeta de crédito o de débito, o dejar un depósito en efectivo, para posibles cargos adicionales. | Pueden pedirte un documento de identidad válido. | La edad mínima para realizar el registro de entrada es de 18 años. | Cunas no disponibles | No se admiten mascotas | Conexión wifi gratis en las zonas comunes | Conexión wifi gratis en las habitaciones (velocidad: 500 Mbps o más (para 6 personas o más, 10 dispositivos o más)) | Aparcamiento fuera de las instalaciones a 400 m (18 EUR por día, se ofrecen descuentos) | Alojamiento para no fumadores | Wifi gratis en todas las habitaciones | Velocidad de conexión wifi en la habitación: 500 Mbps o más (para 6 personas o más, 10 dispositivos o más) | Wifi gratis disponible en algunas zonas comunes | Aparcamiento fuera de las instalaciones (18 EUR por día); descuentos disponibles | No se aceptan mascotas | Habitaciones insonorizadas | Caja fuerte en recepción | Consigna de equipaje | Máquina expendedora | Microondas compartido | Recepción virtual | Asistencia turística y para entradas y billetes | Atención multilingüe | Servicio de limpieza (diario) | Si tienes algún requisito de accesibilidad en particular, ponte en contacto con el alojamiento con la información que aparece en la confirmación que recibiste al reservar. | Acceso a la entrada bien iluminado | Ascensor | Parqué en la habitación | Alojamiento libre de humo | Arquitectura tradicional",https://es.hoteles.com/ho587582592/blue-bilbao-bilbao-espana/?chkin=2026-06-04&chkout=2026-06-05&x_pwa=1&rm1=a2
